p_val avg_logFC pct.1 pct.2 p_val_adj cluster gene
POU2F22 8.6056724426805e-18 0.734001597701885 1 1 1.1801819187892e-13 4 POU2F2
THEMIS21 1.04021654198353e-17 0.545068909703797 1 1 1.42655296567622e-13 4 THEMIS2
TBXAS11 1.23805939683898e-17 0.769286741195697 1 1 1.69787465682497e-13 4 TBXAS1
SMCO41 2.58056278348479e-17 0.317422210324297 1 1 3.53898380127104e-13 4 SMCO4
PLEKHO11 3.19597815145226e-17 0.396326528238198 1 1 4.38296443690164e-13 4 PLEKHO1
NAGK1 3.24651781432303e-17 0.39914408188529 1 1 4.45227453056261e-13 4 NAGK
CAMK1 4.64502578899947e-17 0.756254339938818 1 1 6.37018836703387e-13 4 CAMK1
TPI11 4.97861297913771e-17 0.567025755660772 1 1 6.82766983958945e-13 4 TPI1
FAM110A 5.93999453249071e-17 0.82009519738601 1 1 8.14610850185776e-13 4 FAM110A
H3F3A1 7.66196951839914e-17 0.50593100613766 1 1 1.05076249975326e-12 4 H3F3A
IFI61 8.58387538689862e-17 0.422843510784296 1 1 1.17719267055928e-12 4 IFI6
IFNGR21 9.00727385752543e-17 0.326996877923073 1 1 1.23525753682104e-12 4 IFNGR2
RHOA1 9.99369687520062e-17 0.43048276956115 1 1 1.37053558946501e-12 4 RHOA
GSTO11 1.57808056073638e-16 0.360055103251403 1 1 2.16417968099388e-12 4 GSTO1
TSPO1 1.58617539824334e-16 0.391997517918583 1 1 2.17528094115092e-12 4 TSPO
AP1S21 1.68369402346249e-16 0.283715669615299 1 1 2.30901798377646e-12 4 AP1S2
ATP6V0D11 1.76895410983737e-16 0.425943330973589 1 1 2.42594366623097e-12 4 ATP6V0D1
SLC25A51 1.99438087104506e-16 0.427714584382724 1 1 2.7350939265512e-12 4 SLC25A5
LFNG 2.33753223082355e-16 0.397283572492753 1 1 3.20569170135141e-12 4 LFNG
IRF7 2.93541048379921e-16 0.364607349122103 1 1 4.02562193748224e-12 4 IRF7
CD300A1 3.39425531223197e-16 0.369166376274388 1 1 4.65488173519492e-12 4 CD300A
LILRA11 3.5404280340556e-16 0.425277378893944 1 1 4.85534300590385e-12 4 LILRA1
FCGRT1 3.55538213509001e-16 0.346351830757202 1 1 4.87585106006243e-12 4 FCGRT
ENY2 1.29714032147512e-15 0.542307827361609 1 1 1.77889823687098e-11 4 ENY2
LYL12 1.32423654323061e-15 0.48167059082023 1 1 1.81605799538647e-11 4 LYL1
SCPEP12 1.60646270116845e-15 0.377598556622958 1 1 2.20310294838242e-11 4 SCPEP1
EMP3 2.23587265714445e-15 0.539085009178877 1 1 3.06627576200789e-11 4 EMP3
UNC93B1 2.26355209419489e-15 0.516688902847298 1 1 3.10423534197888e-11 4 UNC93B1
PLEK1 3.70483028951135e-15 0.307779422684272 1 1 5.08080425903587e-11 4 PLEK
MYO1F1 5.67679136914144e-15 0.372608128939594 1 1 7.78515168364057e-11 4 MYO1F
M6PR 5.79738415561738e-15 0.553022767866059 1 1 7.95053263101368e-11 4 M6PR
RPS19 8.46722628252383e-15 0.275644335828273 1 1 1.16119541238532e-10 4 RPS19
RNASET2 9.00739300192615e-15 0.474668804030382 1 1 1.23527387628415e-10 4 RNASET2
GNG51 1.08657010567918e-14 0.49583399171076 1 1 1.49012224292843e-10 4 GNG5
GNAI3 1.13363699072999e-14 0.288396295598348 1 1 1.55466976908711e-10 4 GNAI3
RAC11 1.19506085170112e-14 0.35715392054852 1 1 1.63890645202292e-10 4 RAC1
PPP1CA1 1.28310229760241e-14 0.481258679721149 1 1 1.75964649093195e-10 4 PPP1CA
NFKBIZ 1.39742853070576e-14 0.522801583225099 1 1 1.91643348700987e-10 4 NFKBIZ
GNB21 1.79254983840239e-14 0.350305404846771 1 1 2.45830284838504e-10 4 GNB2
RAP1B1 1.83429310049376e-14 0.317051230039041 1 1 2.51554955801714e-10 4 RAP1B
RNH11 1.92371772500163e-14 0.568238773153983 1 1 2.63818648806724e-10 4 RNH1
BRK11 1.95137175235404e-14 0.412962398154875 1 1 2.67611122117832e-10 4 BRK1
RTN4 2.27000151133884e-14 0.502881851827378 1 1 3.11308007265009e-10 4 RTN4
UQCRC11 2.79829257872945e-14 0.327296071309794 1 1 3.83757844246957e-10 4 UQCRC1
LSP1 3.50162848298074e-14 0.418073902612988 1 1 4.80213330155979e-10 4 LSP1
VMP1 3.81133045570294e-14 0.568188522962034 1 1 5.22685858695101e-10 4 VMP1
P2RX1 3.8867737276257e-14 0.525703360095518 1 1 5.33032149006588e-10 4 P2RX1
ACOT9 5.09471064463303e-14 0.343280793695235 1 1 6.98688617804974e-10 4 ACOT9
RALB 6.89103652180704e-14 0.370119217025895 1 1 9.45036748600618e-10 4 RALB
RNF1351 1.21877928215534e-13 0.380762963218682 1 1 1.67143390754783e-09 4 RNF135
ZYX1 1.57473219305071e-13 0.369206691108438 1 1 2.15958772954975e-09 4 ZYX
NANS1 1.58561763507547e-13 0.409105396249917 1 1 2.17451602474251e-09 4 NANS
SPG211 1.60147169087651e-13 0.367969969998945 1 1 2.19625827686804e-09 4 SPG21
NAP1L1 1.65756317339036e-13 0.400007135726461 1 1 2.27318213598754e-09 4 NAP1L1
MCMBP 2.03697846543934e-13 0.302595906935885 1 1 2.7935122675035e-09 4 MCMBP
DYNLT11 2.05568912667231e-13 0.309602116611386 1 1 2.81917206831841e-09 4 DYNLT1
HOTAIRM1 2.29207798687404e-13 0.346944941068168 1 1 3.14335575119906e-09 4 HOTAIRM1
EPSTI11 2.70060618197699e-13 0.530849035049431 1 1 3.70361131796324e-09 4 EPSTI1
TUBA1B 2.83268479817645e-13 0.519099927862271 1 1 3.88474393221918e-09 4 TUBA1B
ATG16L2 3.4508112089089e-13 0.636058893262979 1 1 4.73244249189767e-09 4 ATG16L2
S100A101 4.12882784108416e-13 0.401495047578444 1 1 5.66227450126282e-09 4 S100A10
RNF149 4.37499701391083e-13 0.394731085495477 1 1 5.99987090487731e-09 4 RNF149
LAMTOR41 4.90766724391827e-13 0.47873767203673 1 1 6.73037485830951e-09 4 LAMTOR4
REEP5 5.16438253023068e-13 0.540287568330519 1 1 7.08243420195836e-09 4 REEP5
MARCKSL1 5.83900041349985e-13 0.346360672889106 1 1 8.00760516707369e-09 4 MARCKSL1
SNX102 6.09315995428869e-13 0.251136092990763 1 1 8.35615956131151e-09 4 SNX10
OAZ21 6.22660628762738e-13 0.542682884474151 1 1 8.53916786285219e-09 4 OAZ2
MMP24-AS1 6.24057375117963e-13 0.541539926047219 1 1 8.55832284236775e-09 4 MMP24-AS1
PMVK 6.43937816859752e-13 0.410377981271939 1 1 8.83096322041464e-09 4 PMVK
EMR2 7.55295135800868e-13 0.416878112444818 1 1 1.03581174923731e-08 4 EMR2
RGS19 7.9036098587588e-13 0.42052330252504 1 1 1.08390105603018e-08 4 RGS19
CSK 8.35670431387706e-13 0.354735476156418 1 1 1.1460384296051e-08 4 CSK
WAS 9.16234859653406e-13 0.337239014176355 1 1 1.25652448652868e-08 4 WAS
NAPRT11 1.31611351725408e-12 0.27907795156964 1 1 1.80491807756225e-08 4 NAPRT1
RNF1301 1.32877599697725e-12 0.658725699980725 1 1 1.8222834022546e-08 4 RNF130
SH3BGRL32 1.40833543132755e-12 0.337292645401456 1 1 1.9313912105226e-08 4 SH3BGRL3
UBE2F1 1.41664803885054e-12 0.263988547590289 1 1 1.94279112047963e-08 4 UBE2F
IGSF61 1.55867276405667e-12 0.309846231741685 1 1 2.13756382862732e-08 4 IGSF6
JKAMP 1.85305961038778e-12 0.289596597265089 1 1 2.5412859496858e-08 4 JKAMP
GNG21 1.99803826173619e-12 0.251297331968602 1 1 2.74010967214501e-08 4 GNG2
DBNL 2.20019098834936e-12 0.368518576162022 1 1 3.01734192142231e-08 4 DBNL
ITGB21 2.40304075486528e-12 0.40890998737632 1 1 3.29553009122224e-08 4 ITGB2
BLOC1S1 3.49687108577675e-12 0.597272201520619 1 1 4.79560900703423e-08 4 BLOC1S1
GLRX1 3.63340877467503e-12 0.327813712856789 1 1 4.98285679358934e-08 4 GLRX
COX8A1 3.79155570232742e-12 0.4360958120396 1 1 5.19973949017182e-08 4 COX8A
PSENEN 3.99083297014507e-12 0.366375937533674 1 1 5.47302833525694e-08 4 PSENEN
EFHD22 4.01102733437772e-12 0.407640592039579 1 1 5.50072288636561e-08 4 EFHD2
H2AFY1 4.20945520186418e-12 0.455809337226609 1 1 5.77284686383654e-08 4 H2AFY
MSN 4.70612062321349e-12 0.365092045350148 1 1 6.45397382267499e-08 4 MSN
H2AFZ 5.45207472581234e-12 0.401320315298925 1 1 7.47697527897905e-08 4 H2AFZ
HN1 5.54664623259057e-12 0.693520670547276 1 1 7.60667064337471e-08 4 HN1
SDHB1 5.58652388409519e-12 0.268747776001795 1 1 7.66135885464815e-08 4 SDHB
BCL2A1 7.22005298685525e-12 0.455261112323188 1 1 9.90158066617329e-08 4 BCL2A1
ATG31 1.12491376549689e-11 0.318765662487523 1 1 1.54270673800244e-07 4 ATG3
ANXA42 1.43242602543265e-11 0.383137541522105 1 1 1.96442905127833e-07 4 ANXA4
CPVL1 2.16464398262498e-11 0.460665434490082 1 1 2.9685927577719e-07 4 CPVL
PTP4A2 2.55260052125597e-11 0.456969320273721 1 1 3.50063635485044e-07 4 PTP4A2
SERP11 2.62083297876759e-11 0.293560408544024 1 1 3.59421034708187e-07 4 SERP1
LRRFIP11 2.83641990367409e-11 0.288951581924946 1 1 3.88986625589865e-07 4 LRRFIP1
EIF4EBP2 3.56800410164082e-11 0.398196098989219 1 1 4.89316082499022e-07 4 EIF4EBP2
UBE2B 3.61753791608467e-11 0.390383804051486 1 1 4.96109149811852e-07 4 UBE2B
SMS 3.96721193462784e-11 0.275663052232339 1 1 5.44063444714862e-07 4 SMS
GMFG 4.59218254489307e-11 0.302959833439226 1 1 6.29771914206635e-07 4 GMFG
POLD41 4.95845238285599e-11 0.460550907248185 1 1 6.8000215978487e-07 4 POLD4
FAM46A 5.13105159106254e-11 0.430306699212792 1 1 7.03672415198316e-07 4 FAM46A
CSNK2B 6.1907072320561e-11 0.270506358100834 1 1 8.48993589804173e-07 4 CSNK2B
PKN1 6.2287801535156e-11 0.438485413280629 1 1 8.5421491025313e-07 4 PKN1
ITGAL1 6.38337518709458e-11 0.254382779469413 1 1 8.75416073158151e-07 4 ITGAL
RP11-362F19.1 6.79108287420553e-11 0.401208796079826 1 1 9.31329105368547e-07 4 RP11-362F19.1
MRPS18C 7.10260745523398e-11 0.325937316434538 1 1 9.74051586410788e-07 4 MRPS18C
MTMR14 7.21931907235957e-11 0.331272244904487 1 1 9.90057417583392e-07 4 MTMR14
CTSB1 7.35785428568521e-11 0.298753271341297 1 1 1.00905613673887e-06 4 CTSB
MTHFD2 8.56958671388755e-11 0.420115033938244 1 1 1.17523312194254e-06 4 MTHFD2
P2RY13 1.06207112752557e-10 0.340489185343401 1 1 1.45652434428857e-06 4 P2RY13
SH3GLB1 1.27500598525999e-10 0.278977425096808 1 1 1.74854320818555e-06 4 SH3GLB1
MTSS11 1.45473856267119e-10 0.410445523033618 1 1 1.99502846484727e-06 4 MTSS1
ADAP21 1.61011912738451e-10 0.255887196367908 1 1 2.20811737129512e-06 4 ADAP2
PCGF5 2.07160354711217e-10 0.411126906332199 1 1 2.84099710450963e-06 4 PCGF5
PAK11 2.24448070392519e-10 0.33388539456415 1 1 3.078080837363e-06 4 PAK1
EMC8 2.3492911783187e-10 0.311506833072985 1 1 3.22181792194627e-06 4 EMC8
G0S21 2.53803916530321e-10 0.304471479354362 1 1 3.48066691129683e-06 4 G0S2
MYD88 3.11673851881669e-10 0.447432265979657 1 1 4.27429520470521e-06 4 MYD88
LAP31 3.16624327609894e-10 0.399359837222958 1 1 4.34218602884209e-06 4 LAP3
MAPKAPK3 3.21651552813658e-10 0.617971606709045 1 1 4.4111293952865e-06 4 MAPKAPK3
ALDOA1 3.39645459388361e-10 0.377068684937101 1 1 4.65789783005199e-06 4 ALDOA
SERPINB61 3.45029206651576e-10 0.27417706234589 1 1 4.73173054001971e-06 4 SERPINB6
VAMP51 3.52799052929854e-10 0.327893841444586 1 1 4.83828621188002e-06 4 VAMP5
UBE2E3 3.60267752362516e-10 0.25164487219368 1 1 4.94071195589954e-06 4 UBE2E3
LYPLAL1 3.86379402070476e-10 0.257115206980667 1 1 5.29880711999451e-06 4 LYPLAL1
NADK 3.9531491175623e-10 0.309659063946602 1 1 5.42134869982494e-06 4 NADK
IER5 4.02608270677781e-10 0.269374809423897 1 1 5.52136982407509e-06 4 IER5
DOK21 4.08164326970441e-10 0.336239916943685 1 1 5.59756558007263e-06 4 DOK2
MLX 4.88523279554199e-10 0.351312944265985 1 1 6.69960825580629e-06 4 MLX
PSME2 5.00406554407456e-10 0.37677659866269 1 1 6.86257548714386e-06 4 PSME2
PHPT11 5.43028231123415e-10 0.252020612250569 1 1 7.44708916162651e-06 4 PHPT1
PTPN18 5.5656366076581e-10 0.310224132963416 1 1 7.63271404374232e-06 4 PTPN18
NDUFB6 5.94544178819251e-10 0.372213789857589 1 1 8.15357886832721e-06 4 NDUFB6
CTSH1 6.47049076097012e-10 0.261339737562182 1 1 8.87363102959442e-06 4 CTSH
NACA 6.77368865668974e-10 0.366491588232849 1 1 9.28943662378431e-06 4 NACA
CHCHD10 7.35096153433942e-10 0.363172310486756 1 1 1.00811086481931e-05 4 CHCHD10
CFL1 7.52314748912113e-10 0.258922819722756 1 1 1.03172444665807e-05 4 CFL1
GNAI21 7.68937645576447e-10 0.287326631970367 1 1 1.05452108714354e-05 4 GNAI2
COX17 8.02749689992639e-10 0.365964273176005 1 1 1.10089092485591e-05 4 COX17
LYPLA1 8.03780977368417e-10 0.256008024707931 1 1 1.10230523236305e-05 4 LYPLA1
DHRS7B 9.3379728354296e-10 0.255981736492724 1 1 1.28060959465082e-05 4 DHRS7B
HDLBP 9.73413269065354e-10 0.417353747274635 1 1 1.33493895719623e-05 4 HDLBP
CAPNS11 1.01337208253546e-09 0.285099511060998 1 1 1.38973847398913e-05 4 CAPNS1
POLE41 1.04488610034162e-09 0.547499529715107 1 1 1.4329567980085e-05 4 POLE4
BAX 1.13800573782741e-09 0.389602360097274 1 1 1.56066106885651e-05 4 BAX
PSMB2 1.1837827995663e-09 0.27066725702358 1 1 1.62343973132522e-05 4 PSMB2
CAT1 1.26302750752918e-09 0.289871266562789 1 1 1.73211592382551e-05 4 CAT
TUBA1A 1.3037387553676e-09 0.423426343281745 1 1 1.78794732911112e-05 4 TUBA1A
CMTM6 1.33468578462265e-09 0.278005363068679 1 1 1.83038808503151e-05 4 CMTM6
NUDT161 1.62985281728032e-09 0.273730010396096 1 1 2.23518015361823e-05 4 NUDT16
VPS29 1.64741833896065e-09 0.273130852793546 1 1 2.25926951005064e-05 4 VPS29
SH2B3 1.78573200537827e-09 0.313938701778572 1 1 2.44895287217576e-05 4 SH2B3
PINK1 1.86374836539787e-09 0.339580264187682 1 1 2.55594450830664e-05 4 PINK1
SCIMP 1.99703415341654e-09 0.505044718446138 1 1 2.73873263799544e-05 4 SCIMP
CD3021 2.1195817981277e-09 0.44647618533888 1 1 2.90679447795232e-05 4 CD302
CD300E1 2.12756289237783e-09 0.535269654717668 1 1 2.91773975060695e-05 4 CD300E
NDUFA6 2.14495582495257e-09 0.25412985983941 1 1 2.94159241833996e-05 4 NDUFA6
RTN3 2.28203097926168e-09 0.290078635326166 1 1 3.12957728495947e-05 4 RTN3
TPM3 2.2906073261861e-09 0.4181997436812 1 1 3.14133888713162e-05 4 TPM3
PLAGL2 2.69229630579668e-09 0.298297370776268 1 1 3.69221515376957e-05 4 PLAGL2
EIF4E21 2.87936451730269e-09 0.55100345303785 1 1 3.94876049902892e-05 4 EIF4E2
ZFAND5 3.65492353489689e-09 0.450815824698513 1 1 5.0123621357576e-05 4 ZFAND5
GLIPR1 3.95035506475502e-09 0.279707786906719 1 1 5.41751693580504e-05 4 GLIPR1
GNAS 4.06640340846666e-09 0.27816299708996 1 1 5.57666563437118e-05 4 GNAS
VMA211 4.31383974825148e-09 0.299112257930563 1 1 5.91599983075209e-05 4 VMA21
DEDD2 4.62673851466423e-09 0.307168025027654 1 1 6.34510919901053e-05 4 DEDD2
TMEM179B1 4.69537170330007e-09 0.283824155798035 1 1 6.43923275390572e-05 4 TMEM179B
CYTIP 4.70113564750739e-09 0.284377806174351 1 1 6.44713742699164e-05 4 CYTIP
SNAP23 5.51884347812103e-09 0.293463856295177 1 1 7.56854194589518e-05 4 SNAP23
SUPT4H11 5.88044055996429e-09 0.358858202983917 1 1 8.06443618393502e-05 4 SUPT4H1
SEC11A1 6.52566006140726e-09 0.264656255058009 1 1 8.94929020821391e-05 4 SEC11A
MIDN1 6.53757279281885e-09 0.277795821170805 1 1 8.96562732807178e-05 4 MIDN
RAB10 6.69844462879472e-09 0.390904538197605 1 1 9.18624696392908e-05 4 RAB10
CD861 7.05746352833418e-09 0.340363618495643 1 1 9.67860548275749e-05 4 CD86
RXRA1 7.16095024563172e-09 0.578525683881272 1 1 9.82052716685934e-05 4 RXRA
COX5B1 7.31451815340216e-09 0.352213632842219 1 1 0.000100311301955757 4 COX5B
RNPEP 7.83250125330633e-09 0.411836750669566 1 1 0.000107414922187843 4 RNPEP
PLD41 8.00488936104847e-09 0.26097708427462 1 1 0.000109779052697419 4 PLD4
CD300C 9.8495095054995e-09 0.526131774972311 1 1 0.00013507617335842 4 CD300C
PGLS1 1.05790775916792e-08 0.313617543065472 1 1 0.000145081470092289 4 PGLS
PSMB91 1.14772581513654e-08 0.352153814202174 1 1 0.000157399118287826 4 PSMB9
RBX1 1.15807456480589e-08 0.374815519417652 1 1 0.00015881834581748 4 RBX1
PRDX1 1.18257551852344e-08 0.496516403469794 1 1 0.000162178406610305 4 PRDX1
HERPUD1 1.21119359620367e-08 0.313841029315468 1 1 0.000166103089783371 4 HERPUD1
TGFB11 1.33175151800603e-08 0.362611037211444 1 1 0.000182636403179346 4 TGFB1
CTD-2006K23.1 1.55350679416835e-08 0.787606078659124 1 1 0.000213047921752248 4 CTD-2006K23.1
RAB311 1.63090735257788e-08 0.377110057046862 1 1 0.00022366263433253 4 RAB31
GRINA1 1.84115559318588e-08 0.269316794951034 1 1 0.000252496078049511 4 GRINA
ARHGAP27 2.24522331531187e-08 0.270332841195267 1 1 0.00030790992546187 4 ARHGAP27
GLUL1 2.44445422157297e-08 0.331145180674125 1 1 0.000335232451946517 4 GLUL
SLIRP 2.48340139032696e-08 0.279173535692527 1 1 0.00034057366666944 4 SLIRP
C20orf241 2.48776584809109e-08 0.335688484134888 1 1 0.000341172208407212 4 C20orf24
TAX1BP3 2.80267299028785e-08 0.337426365755992 1 1 0.000384358573888076 4 TAX1BP3
SULT1A11 2.90412365410696e-08 0.295784280597763 1 1 0.000398271517924228 4 SULT1A1
SH3BGRL 3.15244856163569e-08 0.468751861419805 1 1 0.000432326795742719 4 SH3BGRL
GRK6 3.2908953976421e-08 0.27852948791793 1 1 0.000451313394832637 4 GRK6
YWHAH 3.91734751380794e-08 0.464407429130995 1 1 0.000537225038043621 4 YWHAH
ALOX52 3.92187380963518e-08 0.448836241797819 1 1 0.000537845774253369 4 ALOX5
LSM6 4.22234906505719e-08 0.378505874559348 1 1 0.000579052950781943 4 LSM6
MPC1 4.26635396080093e-08 0.286764251910412 1 1 0.00058508778218424 4 MPC1
SCO21 4.9708649626788e-08 0.305160609775124 1 1 0.000681704420981771 4 SCO2
POLR3K 5.57357457972321e-08 0.310694985897548 1 1 0.000764360017863242 4 POLR3K
RABGAP1L 5.98561074579128e-08 0.338603252020568 1 1 0.000820866657677815 4 RABGAP1L
ARHGEF401 6.4527285079561e-08 0.540431068476543 1 1 0.000884927187581099 4 ARHGEF40
RNF13 6.87660017629365e-08 0.355807903132771 1 1 0.000943056948176912 4 RNF13
ACAA1 7.32323962760504e-08 0.358614202644263 1 1 0.00100430908252976 4 ACAA1
LILRB3 8.80351755990487e-08 0.447078354325062 1 1 0.00120731439816535 4 LILRB3
SNX5 8.93331847219671e-08 0.50587090818811 1 1 0.00122511529527706 4 SNX5
IFI27 9.61061841129665e-08 0.373929013394527 1 1 0.00131800020892522 4 IFI27
UNC119 1.12298687996588e-07 0.47608861824815 1 1 0.0015400642071852 4 UNC119
WDR1 1.25689471271318e-07 0.273330566657046 1 1 0.00172370540901485 4 WDR1
MYO1G1 1.27379579380776e-07 0.542325605620046 1 1 0.00174688355162796 4 MYO1G
ZNF706 1.37761945855592e-07 0.388755628576821 1 1 0.00188926732546359 4 ZNF706
LIPA 1.57518549236516e-07 0.304860182820383 1 1 0.00216020938422957 4 LIPA
HIGD2A1 1.61571963400699e-07 0.451107359559776 1 1 0.00221579790607719 4 HIGD2A
CAPZA2 1.74634832512467e-07 0.273900981512447 1 1 0.00239494209307597 4 CAPZA2
TNNI2 1.87270246904613e-07 0.451915302368186 1 1 0.00256822416604987 4 TNNI2
PRAM11 2.02777765917985e-07 0.546720974220081 1 1 0.00278089428179925 4 PRAM1
RAB5C 2.0658975158886e-07 0.355299953137698 1 1 0.00283317185328962 4 RAB5C
CTSD2 2.11857533943392e-07 0.254660677660147 1 1 0.00290541422049968 4 CTSD
PLSCR11 2.3798949819005e-07 0.316567636419087 1 1 0.00326378797817835 4 PLSCR1
EVI2B 2.5921736442893e-07 0.289289085356226 1 1 0.00355490693577835 4 EVI2B
RAB8A 3.29446303242467e-07 0.494636529175317 1 1 0.00451802660266719 4 RAB8A
ATP1A1 3.74227756227495e-07 0.360826833855934 1 1 0.00513215944890386 4 ATP1A1
SFT2D1 3.96956723715862e-07 0.277731351546677 1 1 0.00544386450903933 4 SFT2D1
NCKAP1L 4.25310479631364e-07 0.455931009221554 1 1 0.00583270791766452 4 NCKAP1L
ATOX11 4.32409920967718e-07 0.336683778615826 1 1 0.00593006965615128 4 ATOX1
CALHM2 4.8078192769951e-07 0.322915640306638 1 1 0.00659344335647108 4 CALHM2
NOP101 5.67887603773632e-07 0.328390276107969 1 1 0.00778801059815159 4 NOP10
IMPDH1 5.79408170840883e-07 0.401238186984596 1 1 0.00794600365491187 4 IMPDH1
TCEB21 6.35100970512609e-07 0.332527605518905 1 1 0.00870977470960992 4 TCEB2
ACO2 6.70462904781054e-07 0.296387221122467 1 1 0.00919472827616737 4 ACO2
LSM10 9.09754295378293e-07 0.366085684936831 1 1 0.0124763704068179 4 LSM10
APLP21 9.51300644764487e-07 0.264255848779962 1 1 0.0130461370423002 4 APLP2
FGD21 1.01758954064142e-06 0.434816741995423 1 1 0.0139552229603565 4 FGD2
CERK 1.04695379918105e-06 0.253879806092214 1 1 0.0143579244019689 4 CERK
ATP5G3 1.10358382474652e-06 0.353708532169402 1 1 0.0151345485725738 4 ATP5G3
EIF61 1.11043681991068e-06 0.362297405189228 1 1 0.0152285305482551 4 EIF6
YWHAE 1.50435131807172e-06 0.31841793294075 1 1 0.0206306739760356 4 YWHAE
IDH21 1.84042441335506e-06 0.312224969295554 1 1 0.0252395804047513 4 IDH2
PPP4C1 1.85913686536514e-06 0.27805348009865 1 1 0.0254962029716175 4 PPP4C
UBE2D11 2.1769127252626e-06 0.412164035698619 1 1 0.0298541811142514 4 UBE2D1
SH3BP1 2.19558814004691e-06 0.497531501932384 1 1 0.0301102957526033 4 SH3BP1
MRPL42 2.22780183392025e-06 0.556494805394347 1 1 0.0305520743503823 4 MRPL42
SDCBP1 2.7252305103576e-06 0.293127170251816 1 1 0.0373738112190442 4 SDCBP
CALM3 3.2087410454087e-06 0.311530248181924 1 1 0.0440046746967349 4 CALM3
NDUFB5 3.89064520912301e-06 0.417075341245658 1 1 0.053356308397913 4 NDUFB5
MSRB11 4.7656179076918e-06 0.294893967365208 1 1 0.0653556839860853 4 MSRB1
RAB1B 5.06416865696811e-06 0.417851837063832 1 1 0.0694500089616607 4 RAB1B
ERP44 5.20617800409286e-06 0.258921387088675 1 1 0.0713975251481295 4 ERP44
PSMB31 7.01528334634723e-06 0.276444775509506 1 1 0.0962075958118059 4 PSMB3
MT-CO2 8.39689782596079e-06 0.327687830248967 1 1 0.115155056785226 4 MT-CO2
PGK1 8.79656333436081e-06 0.381283267951854 1 1 0.120636069567424 4 PGK1
SEPT9 8.85512138231807e-06 0.25521822627276 1 1 0.12143913463711 4 SEPT9
CECR11 8.93518908302158e-06 0.345143428637977 1 1 0.122537183084558 4 CECR1
GDI2 9.48393441805689e-06 0.330922454464331 1 1 0.130062676609232 4 GDI2
CHMP2A 1.05746366197923e-05 0.311393991406672 1 1 0.145020566603832 4 CHMP2A
DUSP23 1.12295594134818e-05 0.385140642898855 1 1 0.154002177796489 4 DUSP23
ATP2B1 1.24350175657231e-05 0.312547856131553 1 1 0.170533830896327 4 ATP2B1
SLC44A2 1.28715762181145e-05 0.263005046105952 1 1 0.176520796255222 4 SLC44A2
LDHA 1.48232884879e-05 0.288773528889161 1 1 0.203286578323061 4 LDHA
LAPTM4A 1.62803780193361e-05 0.319253249839653 1 1 0.223269104157175 4 LAPTM4A
TIMM8B 1.6621374968481e-05 0.260535450003593 1 1 0.227945536317748 4 TIMM8B
ARPC5 1.77100555881649e-05 0.254945218113169 1 1 0.242875702336094 4 ARPC5
LRRC8D 1.81876085417796e-05 0.304955051712533 1 1 0.249424863541965 4 LRRC8D
GUSB 1.84816957857159e-05 0.488866575668883 1 1 0.253457976005308 4 GUSB
NAGA 2.00762534687144e-05 0.520021501828091 1 1 0.275325740069949 4 NAGA
SNX21 2.04552272932016e-05 0.345158148845687 1 1 0.280522987098966 4 SNX2
COX6A1P2 2.11758013427953e-05 0.303824803631842 1 1 0.290404939615094 4 COX6A1P2
ATP5B 3.05713641993668e-05 0.29325493876178 1 1 0.419255688630116 4 ATP5B
CD97 3.60141738255991e-05 0.412862025538984 1 1 0.493898379844266 4 CD97
C20orf271 3.75619748186073e-05 0.286039611109912 1 1 0.51512492266238 4 C20orf27
UBLCP1 4.00467064829275e-05 0.427109105460888 1 1 0.549200532706867 4 UBLCP1
TNFRSF1A 4.46226104741655e-05 0.438695901067501 1 1 0.611954480042706 4 TNFRSF1A
DPEP2 4.65598090904517e-05 0.338722376175178 1 1 0.638521221866455 4 DPEP2
COX6B11 5.92952844273324e-05 0.357588522508837 1 1 0.813175530636436 4 COX6B1
ARFGAP3 6.2716352614488e-05 0.278877656196124 1 1 0.860092059755088 4 ARFGAP3
EMR1 7.08511122362946e-05 0.335838229848427 1 1 0.971652153208544 4 EMR1
KDELR2 8.77989335486608e-05 0.276727369164103 1 1 1 4 KDELR2
STX71 9.18593115204313e-05 0.327724872747336 1 1 1 4 STX7
U2SURP 0.000101110463506852 0.526918786819142 1 1 1 4 U2SURP
ZFP361 0.000117381367486153 0.294141530289104 1 1 1 4 ZFP36
SRSF91 0.000119499943376365 0.253115680541009 1 1 1 4 SRSF9
TRAF7 0.000123589030160928 0.254492760945751 1 1 1 4 TRAF7
ABT1 0.000152773923568322 0.307019493368505 1 1 1 4 ABT1
COMT1 0.000164312052474436 0.284117294041657 1 1 1 4 COMT
ASGR11 0.000189046958164961 0.407391745502188 1 1 1 4 ASGR1
SLC43A3 0.000189200053378465 0.293825440279752 1 1 1 4 SLC43A3
MRPL18 0.000196607775995638 0.325796076569742 1 1 1 4 MRPL18
CNIH4 0.000222096419540788 0.690046299971392 1 1 1 4 CNIH4
LINC009361 0.000257224244770255 0.278859746511263 1 1 1 4 LINC00936
SOD11 0.000281312247793411 0.258410943544898 1 1 1 4 SOD1
MYH9 0.00028331896549915 0.27746204828451 1 1 1 4 MYH9
CALCOCO2 0.000284215138460197 0.427752267479061 1 1 1 4 CALCOCO2
MOB1A 0.000306175811313494 0.266292066928785 1 1 1 4 MOB1A
MICU1 0.000332955567149564 0.350511758527801 1 1 1 4 MICU1
